sensor_id,temperature,humidity,gas_resistance,label
2,32.001007,30.832861,10778947.0,toro
3,32.140121,30.200232,11291523.0,toro
4,32.291512,31.035383,10726023.0,toro
5,32.216072,30.659737,23330722.0,toro
6,32.104156,30.530882,7572914.5,toro
7,32.224693,30.798481,6162874.0,toro
1,32.197258,29.938103,8137074.5,toro
2,31.903759,30.63455,10224025.0,toro
6,32.029305,30.168694,7160839.0,toro
0,32.109215,30.535906,9595315.0,toro
3,31.992847,30.062862,10736566.0,toro
4,32.164349,30.490755,10262449.0,toro
5,32.096619,30.248013,21925728.0,toro
7,32.149452,30.511105,5716678.5,toro
1,32.875664,29.998766,762188.3125,toro
2,32.604439,30.692741,993451.375,toro
6,32.693012,30.239649,831844.0,toro
0,32.790771,30.597845,856366.3125,toro
3,32.67181,30.140667,972228.8125,toro
4,32.840069,30.518093,1085896.125,toro
5,32.775997,30.25279,1618332.625,toro
7,32.829128,30.53355,636024.875,toro
1,33.129761,29.93733,740151.8125,toro
2,32.861275,30.643669,971537.0,toro
6,32.957497,30.178839,812053.9375,toro
0,33.037029,30.541599,841586.1875,toro
3,32.931419,30.073587,952558.125,toro
4,33.106865,30.429008,1061414.875,toro
5,33.039787,30.186266,1576294.0,toro
7,33.072407,30.460268,617053.3125,toro
1,33.248177,29.801987,721380.75,toro
2,32.988441,30.554878,955223.875,toro
6,33.069778,30.030956,802036.4375,toro
0,33.141502,30.421869,820841.6875,toro
3,33.056229,29.977444,922938.25,toro
4,33.244007,30.288504,1041974.0625,toro
5,33.166706,30.039671,1548582.25,toro
7,33.192791,30.319717,607715.125,toro
1,33.726765,29.811161,122312.46875,toro
2,33.489647,30.449986,168421.046875,toro
6,33.536377,29.914951,146453.09375,toro
0,33.581779,30.327072,151121.609375,toro
3,33.53051,29.884413,155386.953125,toro
4,33.727737,30.179428,171985.21875,toro
5,33.642029,29.941376,221597.0625,toro
7,33.679356,30.212397,113904.335938,toro
1,33.95126,29.516918,141475.546875,toro
2,33.71656,30.286634,199105.578125,toro
4,33.972099,29.975061,200039.0625,toro
6,33.755955,29.714739,169761.265625,toro
0,33.793217,30.262016,176066.03125,toro
3,33.775139,29.759462,176795.578125,toro
5,33.898354,29.733131,249087.8125,toro
7,33.905079,29.896498,133821.21875,toro
1,34.086941,29.394428,158268.9375,toro
2,33.858696,30.087816,224956.0625,toro
4,34.116722,29.682732,223923.03125,toro
6,33.883205,29.478291,194455.0,toro
0,33.905151,29.856895,201337.0,toro
3,33.912434,29.557203,201693.90625,toro
5,34.040207,29.51479,272123.3125,toro
7,34.048038,29.847761,151524.125,toro
